time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.9200000000000013,-0.40689639957,0.382971010462,13.8178987088,0.0853898591549,0.0803352466582,0.0,-0.821986771764,0.745341307716,4.08069162484,0.0970131464236,-0.0345567853027,0.0,468.28307769103793,465.54835377749436,465.35050728816196,467.98001070048235
1.9800000000000013,-0.457768877874,0.429348377987,14.0642707613,0.0912794639167,0.0782819566526,0.0,-0.873559822366,0.801103307919,4.13145521467,0.10035891499,-0.0335593614038,0.0,439.72095807660946,439.80308828952286,438.5922035309248,438.87841482662327
2.0400000000000014,-0.51154141244,0.478999662878,14.3116757128,0.0981469009366,0.075994024591,0.0,-0.918690557802,0.854492599881,4.11536020238,0.133487942302,-0.0493541379168,0.0,419.0271290048047,417.65078620316314,415.9043280251009,418.80811284304485
2.1000000000000014,-0.568171436774,0.532227663304,14.5606007969,0.107124062956,0.0729106689636,0.0,-0.968674700448,0.920578142632,4.18178974207,0.170460826484,-0.0558046789777,0.0,445.55867717825316,445.0292494277368,442.90787901435164,445.95854880411764
2.1600000000000015,-0.627787777824,0.589672714782,14.8141290518,0.117180881886,0.0700251165795,0.0,-1.01821371944,0.99522902665,4.26868169665,0.16121563403,-0.0359559219083,0.0,451.64186867702585,453.2385893476348,452.0788980833939,451.3595997223485
2.2200000000000015,-0.690235185598,0.65164624351,15.0715804436,0.126794531254,0.0676375860089,0.0,-1.06315231614,1.07142797816,4.31271007093,0.158176961866,-0.0488472947935,0.0,440.68594784751906,439.6180860589324,439.00587137871383,438.7783850790513
2.2800000000000016,-0.755247532073,0.718208442063,15.3303832722,0.135934589725,0.0644373089454,0.0,-1.10366988145,1.14811609136,4.31389914436,0.136891099434,-0.0643069001391,0.0,427.18896284329594,425.8664218552884,426.8457057666859,425.04774161262293
2.3400000000000016,-0.822809576747,0.789904775852,15.5919620671,0.144144070254,0.0603242372815,0.0,-1.14798674847,1.24252354111,4.4048854325,0.136691645986,-0.0787804509971,0.0,456.0593903468736,454.89824412633,455.2752380850172,455.2761100282585
2.4000000000000017,-0.892780633206,0.867026872725,15.8562232947,0.152221659718,0.0555906129024,0.0,-1.18398272317,1.32890513145,4.40368646214,0.130143726988,-0.0791211451293,0.0,426.4829874949738,426.4486192283669,427.5493887417432,427.008574544093
2.4600000000000017,-0.964832289584,0.949473373438,16.1204110042,0.160022637511,0.0511477470279,0.0,-1.21735296604,1.41997027303,4.4024272005,0.129760484825,-0.0654611829962,0.0,427.263018713428,428.4215822188024,426.484337691312,426.4678677484862
